gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Total_Services,Customer_Segment,Dist_to_Cluster_0,Dist_to_Cluster_1,Dist_to_Cluster_2,Dist_to_Cluster_3
1,0,0,0,1,1,0,19.75,19.75,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.693774295729515,0.7103222635422842,2.546048212249074,2.2812745146903923
1,1,0,0,71,0,1,56.45,3985.35,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,4,0,1.4018757792422136,3.665023827689038,2.694780163973068,2.4408827136726763
0,0,0,0,13,1,1,85.95,1215.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3.1555946351336903,1.7006409835064058,0.7917081415366648,2.5009303922564525
0,0,1,1,25,0,1,58.6,1502.65,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,5,2,2.5407828840059503,2.7610350097175758,1.6248703222295104,2.8462194914047148
1,0,0,0,67,1,0,50.55,3260.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2.378222955966995,2.766179844380784,2.4573391683713868,1.181939845992968
1,0,0,0,1,0,1,35.45,35.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4.205186912964999,0.5058022368220709,1.8931796222457165,2.2581796165331203
1,0,0,0,2,1,0,44.35,81.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.300152937310997,0.4018970069332665,1.9488869931911268,2.261151521246436
0,0,0,0,43,1,1,25.7,1188.2,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,3.696235450637268,1.513203111948146,2.4202267111947835,0.553656830039316
0,0,0,0,23,1,1,75.0,1778.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.822513469862608,1.558863172404212,0.7814593042343606,1.9601562615827866
0,0,1,1,64,1,0,20.2,1277.75,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.729122191969946,2.3701411169322024,2.9979265335293657,0.6269359480471874
1,0,0,1,57,1,1,19.6,1170.55,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.7631086080924345,2.0980364167732266,2.8456911074369056,0.5039339404451398
0,1,1,0,1,1,1,70.45,70.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.093303901351012,1.1472004770575526,1.6026040749706139,2.6223582589028176
0,1,1,1,72,1,1,88.05,6425.65,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6,0,1.227278772631143,5.118639292374176,3.6882760948731925,4.2023993273536036
0,0,0,0,8,1,0,71.15,563.65,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,2,3.1450932490328003,1.8307585952783012,0.7330237661971182,2.697286772168759
0,0,1,0,61,1,1,101.05,5971.25,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0.7165751321305854,4.162600414881924,2.7633033083341534,3.351793193772479
1,0,0,0,64,1,1,84.3,5289.05,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1.1723965672451357,3.6241821767938016,2.5284043866662955,2.6022079351225855
1,1,1,0,71,1,0,23.95,1756.2,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3.574876882370729,2.6605667078271065,3.1087307972873965,0.803780915030483
0,0,1,1,65,1,1,99.05,6416.7,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,4,0,0.5451824379649683,4.545314909517603,3.105065736475363,3.6871790374131357
1,0,0,0,3,1,0,19.6,61.35,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.645890045320858,0.6793650285247783,2.5240935216984837,2.2005525624411035
1,0,0,0,1,1,1,45.65,45.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.3158357999751225,0.4576758792107052,1.942483298985427,2.3127867735677587
1,0,0,1,30,1,0,64.5,1929.95,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,3,2,2.2415213841167976,2.0407319464789153,0.8102338597252831,2.0095352166093168
1,0,1,1,15,1,1,69.5,1071.4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4,2,2.753578583662666,2.2945923243783044,0.9838765761529904,2.783688516263708
0,0,1,1,8,1,1,68.55,564.35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3,2,3.1643688107396266,1.7798091724662017,0.7708611451512116,2.654352449316874
1,0,0,0,7,1,0,95.0,655.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,3.224303815485205,2.1150293169929273,0.7896921469808972,3.006377662555777
0,0,1,1,70,1,1,108.15,7930.55,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,5,0,1.3880509432649264,5.427968965380075,3.9469192261595265,4.575632584692926
1,0,1,1,62,1,0,86.1,5215.25,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6,0,1.0535969746937486,4.631651195945626,3.1456707838843316,3.868043760224133
0,0,1,1,6,1,0,19.7,113.5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.572686406545848,0.6409383049179758,2.488435490785653,2.079515367636116
0,0,1,1,14,1,1,80.9,1152.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3.1616302738050712,1.5417802004777954,0.7592368894332508,2.3526983050980204
0,0,0,0,22,1,1,84.15,1821.95,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2.791501683498095,1.8039717086696723,0.7736731913044237,2.225369898673089
1,0,1,1,22,1,0,20.15,419.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.21785228176958,0.8167314651551802,2.4002026191973584,1.4396701474317761
1,0,1,1,16,1,0,64.25,1024.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,2,2.854540538890432,1.7525830973712595,0.6610311723184303,2.337186518381505
1,0,0,0,10,1,0,25.7,251.6,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,4.362396280224515,0.44078894029066545,2.2869829437838676,1.8849263026621945
0,0,0,1,13,1,1,56.0,764.55,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3.2498451384477827,1.1261108158473885,0.8924126025017061,2.0519888486311992
0,0,1,0,20,1,0,82.4,1592.35,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2.9008715153392663,1.6943853372343005,0.7374259851382057,2.2245963358806096
0,0,0,0,2,1,1,69.7,135.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.057357605828447,1.1107282868790025,1.5794940774944906,2.5692726608221057
1,0,0,0,53,1,1,73.9,3958.25,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,4,0,0.9187840554699369,3.3573225907279496,2.0166747859693914,2.6025200312396173
0,0,1,1,11,1,0,20.6,233.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.435112126820997,0.604588210712873,2.418822916469015,1.8698305194191531
1,0,1,0,69,1,0,19.9,1363.45,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.7318788697241603,2.5730835684794617,3.1338871061131894,0.7809198649985322
0,0,0,0,4,1,1,70.9,273.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.968444216288325,1.1299709568186953,1.517031826341166,2.5101440320659134
1,0,1,0,72,1,1,89.05,6254.45,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,6,0,1.2003324678593301,5.090131224894523,3.646387614202511,4.180020165503093
1,1,1,0,58,0,1,45.3,2651.2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,3,2.0524867215985636,2.6965639423849264,2.081186867718222,1.5210983743914026
0,0,1,1,16,1,0,20.4,321.4,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,4.331006964002591,0.6715442348517473,2.3992838663305136,1.672170060298206
1,0,1,0,43,1,1,84.25,3539.25,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,1.2583226062478945,2.913022972921598,1.4186523833309488,2.4449024276788496
0,0,1,0,2,1,1,104.4,242.8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,4,2,3.3177396839574067,2.9913120086773644,1.482387951317349,3.791715010134943
1,0,1,0,14,1,0,81.95,1181.75,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,5,2,2.712268418309034,2.9623712693452786,1.4560002370753633,3.3832783877751798
0,0,1,0,53,1,1,94.85,5000.2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3,0,0.6941811511301351,3.6415140979704272,2.1983994747098574,2.9543260636079594
0,0,0,0,32,1,0,20.55,654.55,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,3,4.0238345046858415,1.1306220253480723,2.43149682271765,1.0472959010928784
0,0,1,0,34,1,0,24.7,780.2,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,3,3.8926673155375853,1.1491527835623758,2.334455984979179,0.9237423402779472
0,1,0,0,15,1,1,74.45,1145.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3.4868284521272956,1.3109383989681622,1.2937385548845346,2.1777447673172534
0,1,0,0,7,1,0,76.45,503.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3.5258520742994475,1.341539287800207,0.9616483701689746,2.497869538323429
0,0,1,1,15,1,1,105.35,1559.25,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4,2,2.548333894807976,3.0641658926250686,1.244359437011216,3.500683063115483
1,0,1,0,61,1,1,20.55,1252.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,3,3.7237921724304104,2.24941678127454,2.9162177800224502,0.5452353086068578
0,0,0,0,1,0,0,29.95,29.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.290301054488462,0.5643579628170589,2.039466808523286,2.251362404410654
0,0,0,0,1,1,0,45.3,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.32002006391486,0.4511929145134329,1.9493514881844727,2.3102264921269446
1,0,0,0,8,1,0,84.5,662.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3.4300516699538535,1.6038396598585096,0.9207129171953211,2.63157742959569
1,0,1,1,33,1,0,74.75,2453.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,4,2,1.8001212028801965,2.7134922576768292,1.1783678108191251,2.566615985740552
0,0,0,0,13,1,1,79.25,1111.65,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2.956070247695746,1.6990884207830759,0.32145065182666627,2.4620501696254484
0,0,1,0,1,0,1,24.8,24.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.609909224929996,0.5750576132002839,2.4161551824348013,2.2618822057672374
1,0,0,0,20,1,1,51.8,1023.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.31122564827978,0.8160336189918967,1.196406285044232,1.5792991567231922
1,0,0,0,3,0,0,30.4,82.15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4.22528311017311,0.5110354951945626,1.9933375761063872,2.1674173828363976
0,0,0,0,13,1,0,19.65,244.8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4.4136559115741525,0.6509851821611888,2.4348718977366066,1.7992180921031524
0,0,1,0,40,1,0,56.6,2379.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2.572550015925493,1.7294861863970656,1.4385076698080401,1.1271057283065413
1,0,1,1,43,1,1,71.9,3173.35,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,2,1.496975583981457,2.6363911742889736,1.3366425626630072,2.1000411869801066
1,0,1,0,6,1,1,91.0,531.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,2,3.1396969833438773,2.292922153593907,0.8246723235741593,3.1368605856416596
0,0,1,1,69,1,0,19.75,1375.4,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3.732508099826708,2.5752155781950745,3.1370041285731465,0.7824253752651448
0,0,1,1,72,1,0,109.7,8129.3,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,5,0,1.5037367285753414,5.542362881815199,4.0665535706031175,4.671553802745581
1,0,1,1,59,1,0,19.3,1192.7,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,3.7629565292610065,2.179003824219033,2.8980298807556744,0.5372447969486264
0,0,1,0,20,1,1,96.55,1901.65,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4,2,2.2602122203075496,2.91513792547079,1.0777314782198968,3.2093284165792344
1,0,1,1,24,1,1,24.1,587.4,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,4.076827129574816,0.7989516396724515,2.286339062216204,1.3166775799723376
1,0,0,0,59,1,1,111.35,6519.75,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,0,0.9539941190105845,4.91229972053749,3.3060335370136413,4.2417476660475515
1,0,1,1,72,1,1,112.25,8041.65,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,1.51073954959686,5.555539047687959,4.060264084245179,4.696619720618432
1,0,0,1,1,1,0,20.75,20.75,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.676808404337272,0.6823885884650798,2.519970672382749,2.2764649966851334
0,0,1,0,27,1,1,101.9,2681.15,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,4,2,1.8444934406326274,3.189443945952372,1.3298857540295728,3.2623774828665506
0,0,0,0,14,1,1,80.05,1112.3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,2.926293885068634,1.7253133649518808,0.2946784659771506,2.4530657590171576
1,0,1,1,71,1,0,105.55,7405.5,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,4,0,1.0872425604884188,5.031146922566385,3.613598294976187,4.120592702510653
1,0,0,1,13,1,1,78.3,1033.95,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,3.227674064351289,1.443706034035975,0.7808717871137835,2.324699304469699
1,0,0,0,44,1,0,68.85,2958.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2.6625844975846054,2.1297127871847454,1.810318423389326,1.5067282010752576
0,0,0,0,33,1,1,79.95,2684.85,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,2.0261811664561376,2.2088067778467892,0.8311521910770894,2.0792955952144805
1,0,1,1,72,0,1,55.45,4179.2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,5,0,1.488535737027075,4.041925669227341,2.992440290986045,2.9116118548856513
1,0,0,0,1,1,0,79.9,79.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3.7805764457374047,1.484051546969122,1.1780090768883562,2.7929988754764854
0,0,0,0,19,1,1,106.6,1934.45,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,5,2,2.379714819201391,3.514220854437352,1.7064453697158262,3.786243680230105
1,0,1,0,64,1,1,102.45,6654.1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,5,0,0.8307867075023561,4.896497008918287,3.3736207476610787,4.108067297530994
1,0,0,0,2,1,1,46.0,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.279784413038062,0.4337040602004429,1.915785358284302,2.273016242533668
0,0,0,0,1,0,0,25.25,25.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.602659003921305,0.5638551613335574,2.4048086515177145,2.260750947850581
1,0,0,1,61,1,0,19.75,1124.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.7688512262214777,2.246435306547611,2.93637110070056,0.5779746957881639
0,0,1,1,29,1,0,20.0,540.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4.096977229813967,1.0343531285003633,2.4292757227877773,1.1743754437912781
1,1,1,0,23,1,0,86.8,1975.85,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2.7243904766320655,1.9170747318098653,0.8203669360778799,2.279160503354771
0,0,1,0,57,0,1,58.75,3437.45,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,1.4854282655239128,3.5623697749263643,2.4105234165655824,2.734100223311095
1,0,1,1,72,0,0,45.25,3139.8,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,4,0,1.903804408519594,3.4987120529920865,2.7304968551978233,2.201719302862119
1,0,1,0,66,0,1,56.6,3789.2,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,5,0,1.4715489760250249,3.824203283410385,2.73872208988533,2.804732550568991
1,0,1,1,65,1,1,84.2,5324.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,0.5850012057050137,4.355794798061421,2.938394593309944,3.4748116951500343
0,0,0,0,8,1,1,80.0,624.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3.4533956066810414,1.457837752793607,0.913854254430975,2.5334976271361755
0,0,0,0,4,1,1,70.15,268.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.973948840258302,1.1057429080139318,1.5227825900970997,2.497173788266642
0,0,1,0,71,1,0,24.75,1836.9,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3.5421435154731187,2.6649789765849934,3.0947394983950396,0.8018926893003325
1,0,1,1,1,1,1,20.2,20.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4.686118069996987,0.6976945499032721,2.53429257709575,2.2790514977145064
1,0,1,0,4,1,0,50.05,179.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.905100922483966,0.585101680876231,1.4685396297577324,2.219468132908346
0,0,0,0,12,1,1,19.35,219.35,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4.442573311872284,0.6512825438239834,2.4494894197312975,1.8419368126392637
1,0,0,0,24,0,1,50.6,1288.75,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,2,2.769533284592813,1.6931933265669457,1.0609762199717585,1.9248879150529281
0,0,1,1,31,1,1,81.15,2545.75,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,5,2,1.8350358093877324,3.210419234961198,1.6045971969327901,3.125581334498678
0,0,1,0,1,1,0,55.2,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3.9544938215584775,0.7627425808589434,1.4384906423049273,2.400152040044148
1,0,0,0,30,1,1,89.9,2723.15,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,2.0510783860394506,2.3925753754618597,0.831706758613703,2.4013921629750956
0,0,1,1,47,1,1,85.3,4107.25,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,5,0,0.9488528347884845,3.7645285923572493,2.201725982805484,3.2497226192688684
1,0,0,0,54,1,1,108.0,5760.65,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,5,0,0.789944734989468,4.591204763811793,2.94745977250561,4.000197185334128
1,0,0,0,50,1,1,93.5,4747.5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0.5129381880632702,3.7525383961385015,2.191193084104152,3.157904410056957
1,0,0,0,1,1,1,84.6,84.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3.5592763988173557,1.8320625673379183,0.9578635535565072,2.9852901928533115
0,0,0,0,72,1,0,20.25,1566.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,3.6963319904037095,2.7044522427942477,3.2086921029553634,0.8742042871739433
0,0,0,0,29,1,0,25.15,702.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,3.9622573655426376,0.9577687103596669,2.280063883249649,1.111453488021441
1,0,0,0,2,1,1,54.4,114.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.9225155518958292,0.7230976250418838,1.4235225240370262,2.347474690372997
0,0,0,0,10,0,1,29.6,299.05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,4.034850177479338,0.4620924227946204,1.9184289008356163,1.869171034226583
1,0,1,0,18,1,1,73.15,1305.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3.3932142634565183,1.322990404505894,1.2880318903157597,2.056270943079772
0,1,0,0,11,1,1,95.0,1120.3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,2.8217090810797223,2.421392446185249,0.7015546971298395,3.0792012274054508
1,0,0,0,16,1,0,19.75,284.35,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.351327028174905,0.6901259593930364,2.4204804206795023,1.681871448976184
0,0,0,0,72,1,0,86.6,6350.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,0.8176934948694483,4.77774207192731,3.403529828274481,3.797583249386868
1,0,0,0,72,1,0,109.2,7878.3,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,1.4111743068245561,5.466722458407613,3.9828057204609695,4.594340218010231
0,0,1,1,41,1,1,74.7,3187.65,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,4,0,1.3733749434814864,2.971645355711086,1.5093168359559692,2.5504061250456744
0,1,1,0,65,1,0,94.4,6126.15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0.3845910138592025,4.402075510134177,2.9868148617086407,3.518272800962536
0,1,0,0,13,1,1,54.8,731.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,3.27374195342212,1.1025359813940454,0.9327585646543421,2.0380947588169662
1,1,0,0,4,1,0,75.35,273.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3.669141136064992,1.3157073976876599,1.075408073547033,2.590353813636417
1,0,0,0,41,1,0,65.0,2531.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,2,2.071218356028766,2.0843647835188026,1.1650421062808805,1.5568087135249271
1,1,0,0,15,1,1,74.4,1074.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3.1895923194388454,1.3412081536901492,0.7774472361865812,2.17602312653187
1,0,0,0,1,1,1,48.55,48.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.028714213196299,0.6130111291167905,1.5757792183196782,2.332766437224652
1,0,0,0,42,1,1,99.0,4298.45,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,4,0,0.92286734168418,3.614475147851551,1.9311278142048494,3.233864474702422
0,0,1,0,51,1,1,93.5,4619.55,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,4,0,0.5199484590635438,3.741807541870661,2.17860451278462,3.1318611882476968
0,0,1,1,2,1,0,70.4,147.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.050267943107013,1.1326408341064054,1.5727952598444692,2.5800309424369234
1,1,1,0,1,0,0,40.2,40.2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3.9486594707047127,0.973913968814219,1.6272351564953091,2.3979089655500845
1,0,0,1,32,1,0,83.7,2633.3,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,5,2,1.7681434480330323,3.2728887537178895,1.6347036505348818,3.1665868018878434
1,0,0,0,10,1,1,19.85,193.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.4760084998085885,0.6246604364300505,2.448472104474367,1.9172798110428733
0,0,1,1,67,0,1,59.55,4103.9,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,0,1.3369631350846376,3.923749941655932,2.797449096597727,2.8954721136808748
0,0,1,1,61,1,0,115.1,7008.15,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6,0,1.4718320646879448,5.418717187027161,3.7875645257330217,4.756740861650884
1,0,0,0,50,1,0,114.35,5791.1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,6,0,1.3540757568567177,4.963540261143136,3.2532270285909406,4.485827038221612
0,0,1,0,2,1,1,44.6,80.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.297317866211392,0.4065203731695727,1.9439705438406538,2.263021550072257
0,1,1,0,29,0,1,45.0,1228.65,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,2,2.7845578816989454,1.736234906552617,1.288638534200185,1.7455459112788043
